urn:ogc:def:parameter:x-istsos:1.0:time:iso8601,urn:ogc:def:procedure,urn:ogc:def:parameter:x-istsos:1.0:meteo:air:humidity,urn:ogc:def:parameter:x-istsos:1.0:meteo:air:humidity:qualityIndex
2023-02-26T23:40:00+01:00,H_BED,57.660000,100
2023-02-26T23:50:00+01:00,H_BED,56.050000,100
2023-02-27T00:00:00+01:00,H_BED,58.040000,100
2023-02-27T00:10:00+01:00,H_BED,58.040000,100
2023-02-27T00:20:00+01:00,H_BED,58.830000,100
2023-02-27T00:30:00+01:00,H_BED,60.860000,100
2023-02-27T00:40:00+01:00,H_BED,61.480000,100
2023-02-27T00:50:00+01:00,H_BED,62.990000,100
2023-02-27T01:00:00+01:00,H_BED,64.670000,100
2023-02-27T01:10:00+01:00,H_BED,67.620000,100
2023-02-27T01:20:00+01:00,H_BED,69.450000,100
2023-02-27T01:30:00+01:00,H_BED,69.490000,100
2023-02-27T01:40:00+01:00,H_BED,70.500000,100
2023-02-27T01:50:00+01:00,H_BED,70.780000,100
2023-02-27T02:00:00+01:00,H_BED,71.440000,100
2023-02-27T02:10:00+01:00,H_BED,71.140000,100
2023-02-27T02:20:00+01:00,H_BED,70.100000,100
2023-02-27T02:30:00+01:00,H_BED,71.630000,100
2023-02-27T02:40:00+01:00,H_BED,71.370000,100
2023-02-27T02:50:00+01:00,H_BED,71.230000,100
2023-02-27T03:00:00+01:00,H_BED,73.720000,100
2023-02-27T03:10:00+01:00,H_BED,75.590000,100
2023-02-27T03:20:00+01:00,H_BED,78.030000,100
2023-02-27T03:30:00+01:00,H_BED,79.340000,100
2023-02-27T03:40:00+01:00,H_BED,79.700000,100
2023-02-27T03:50:00+01:00,H_BED,80.700000,100
2023-02-27T04:00:00+01:00,H_BED,80.900000,100
2023-02-27T04:10:00+01:00,H_BED,81.000000,100
2023-02-27T04:20:00+01:00,H_BED,81.500000,100
2023-02-27T04:30:00+01:00,H_BED,81.900000,100
2023-02-27T04:40:00+01:00,H_BED,82.400000,100
2023-02-27T04:50:00+01:00,H_BED,83.100000,100
2023-02-27T05:00:00+01:00,H_BED,84.000000,100
2023-02-27T05:10:00+01:00,H_BED,84.500000,100
2023-02-27T05:20:00+01:00,H_BED,83.600000,100
2023-02-27T05:30:00+01:00,H_BED,84.700000,100
2023-02-27T05:40:00+01:00,H_BED,84.200000,100
2023-02-27T05:50:00+01:00,H_BED,84.000000,100
2023-02-27T06:00:00+01:00,H_BED,83.200000,100
2023-02-27T06:10:00+01:00,H_BED,82.500000,100
2023-02-27T06:20:00+01:00,H_BED,83.500000,100
2023-02-27T06:30:00+01:00,H_BED,82.600000,100
2023-02-27T06:40:00+01:00,H_BED,82.700000,100
2023-02-27T06:50:00+01:00,H_BED,82.900000,100
2023-02-27T07:00:00+01:00,H_BED,81.900000,100
2023-02-27T07:10:00+01:00,H_BED,83.600000,100
2023-02-27T07:20:00+01:00,H_BED,82.800000,100
2023-02-27T07:30:00+01:00,H_BED,82.100000,100
2023-02-27T07:40:00+01:00,H_BED,82.400000,100
2023-02-27T07:50:00+01:00,H_BED,82.900000,100
2023-02-27T08:00:00+01:00,H_BED,81.400000,100
2023-02-27T08:10:00+01:00,H_BED,81.600000,100
2023-02-27T08:20:00+01:00,H_BED,79.910000,100
2023-02-27T08:30:00+01:00,H_BED,78.660000,100
2023-02-27T08:40:00+01:00,H_BED,77.780000,100
2023-02-27T08:50:00+01:00,H_BED,76.060000,100
2023-02-27T09:00:00+01:00,H_BED,75.970000,100
2023-02-27T09:10:00+01:00,H_BED,75.110000,100
2023-02-27T09:20:00+01:00,H_BED,74.950000,100
2023-02-27T09:30:00+01:00,H_BED,72.960000,100
2023-02-27T09:40:00+01:00,H_BED,72.130000,100
2023-02-27T09:50:00+01:00,H_BED,71.330000,100
2023-02-27T10:00:00+01:00,H_BED,69.680000,100
2023-02-27T10:10:00+01:00,H_BED,67.120000,100
2023-02-27T10:20:00+01:00,H_BED,66.800000,100
2023-02-27T10:30:00+01:00,H_BED,63.790000,100
2023-02-27T10:40:00+01:00,H_BED,63.090000,100
2023-02-27T10:50:00+01:00,H_BED,61.360000,100
2023-02-27T11:00:00+01:00,H_BED,59.840000,100
2023-02-27T11:10:00+01:00,H_BED,59.830000,100
2023-02-27T11:20:00+01:00,H_BED,59.760000,100
2023-02-27T11:30:00+01:00,H_BED,58.500000,100
2023-02-27T11:40:00+01:00,H_BED,57.330000,100
2023-02-27T11:50:00+01:00,H_BED,56.050000,100
2023-02-27T12:00:00+01:00,H_BED,55.240000,100
2023-02-27T12:10:00+01:00,H_BED,54.900000,100
2023-02-27T12:20:00+01:00,H_BED,54.610000,100
2023-02-27T12:30:00+01:00,H_BED,55.290000,100
2023-02-27T12:40:00+01:00,H_BED,54.630000,100
2023-02-27T12:50:00+01:00,H_BED,53.630000,100
2023-02-27T13:00:00+01:00,H_BED,53.060000,100
2023-02-27T13:10:00+01:00,H_BED,53.680000,100
2023-02-27T13:20:00+01:00,H_BED,54.420000,100
2023-02-27T13:30:00+01:00,H_BED,54.290000,100
2023-02-27T13:40:00+01:00,H_BED,54.460000,100
2023-02-27T13:50:00+01:00,H_BED,53.350000,100
2023-02-27T14:00:00+01:00,H_BED,52.560000,100
2023-02-27T14:10:00+01:00,H_BED,51.570000,100
2023-02-27T14:20:00+01:00,H_BED,51.500000,100
2023-02-27T14:30:00+01:00,H_BED,52.830000,100
2023-02-27T14:40:00+01:00,H_BED,53.940000,100
2023-02-27T14:50:00+01:00,H_BED,53.320000,100
2023-02-27T15:00:00+01:00,H_BED,53.730000,100
2023-02-27T15:10:00+01:00,H_BED,54.190000,100
2023-02-27T15:20:00+01:00,H_BED,54.940000,100
2023-02-27T15:30:00+01:00,H_BED,55.700000,100
2023-02-27T15:40:00+01:00,H_BED,56.250000,100
2023-02-27T15:50:00+01:00,H_BED,57.410000,100
2023-02-27T16:00:00+01:00,H_BED,57.760000,100
2023-02-27T16:10:00+01:00,H_BED,58.310000,100
2023-02-27T16:20:00+01:00,H_BED,58.700000,100
2023-02-27T16:30:00+01:00,H_BED,58.720000,100
2023-02-27T16:40:00+01:00,H_BED,59.960000,100
2023-02-27T16:50:00+01:00,H_BED,60.830000,100
2023-02-27T17:00:00+01:00,H_BED,61.480000,100
2023-02-27T17:10:00+01:00,H_BED,62.430000,100
2023-02-27T17:20:00+01:00,H_BED,63.880000,100
2023-02-27T17:30:00+01:00,H_BED,65.130000,100
2023-02-27T17:40:00+01:00,H_BED,66.280000,100
2023-02-27T17:50:00+01:00,H_BED,67.430000,100
2023-02-27T18:00:00+01:00,H_BED,68.750000,100
2023-02-27T18:10:00+01:00,H_BED,70.190000,100
2023-02-27T18:20:00+01:00,H_BED,71.020000,100
2023-02-27T18:30:00+01:00,H_BED,71.710000,100
2023-02-27T18:40:00+01:00,H_BED,72.150000,100
2023-02-27T18:50:00+01:00,H_BED,73.130000,100
2023-02-27T19:00:00+01:00,H_BED,73.720000,100
2023-02-27T19:10:00+01:00,H_BED,75.350000,100
2023-02-27T19:20:00+01:00,H_BED,77.060000,100
2023-02-27T19:30:00+01:00,H_BED,78.780000,100
2023-02-27T19:40:00+01:00,H_BED,80.700000,100
2023-02-27T19:50:00+01:00,H_BED,82.100000,100
2023-02-27T20:00:00+01:00,H_BED,83.500000,100
2023-02-27T20:10:00+01:00,H_BED,84.600000,100
2023-02-27T20:20:00+01:00,H_BED,85.500000,100
2023-02-27T20:30:00+01:00,H_BED,86.500000,100
2023-02-27T20:40:00+01:00,H_BED,87.300000,100
2023-02-27T20:50:00+01:00,H_BED,87.900000,100
2023-02-27T21:00:00+01:00,H_BED,88.800000,100
2023-02-27T21:10:00+01:00,H_BED,89.300000,100
2023-02-27T21:20:00+01:00,H_BED,89.900000,100
2023-02-27T21:30:00+01:00,H_BED,90.100000,100
2023-02-27T21:40:00+01:00,H_BED,90.400000,100
2023-02-27T21:50:00+01:00,H_BED,90.600000,100
2023-02-27T22:00:00+01:00,H_BED,90.800000,100
2023-02-27T22:10:00+01:00,H_BED,91.000000,100
2023-02-27T22:20:00+01:00,H_BED,91.500000,100
2023-02-27T22:30:00+01:00,H_BED,91.800000,100
2023-02-27T22:40:00+01:00,H_BED,92.300000,100
2023-02-27T22:50:00+01:00,H_BED,92.700000,100
2023-02-27T23:00:00+01:00,H_BED,92.700000,100
2023-02-27T23:10:00+01:00,H_BED,93.000000,100
2023-02-27T23:20:00+01:00,H_BED,93.300000,100
2023-02-27T23:30:00+01:00,H_BED,93.700000,100
2023-02-27T23:40:00+01:00,H_BED,94.000000,100
2023-02-27T23:50:00+01:00,H_BED,94.100000,100
2023-02-28T00:00:00+01:00,H_BED,94.000000,100
2023-02-28T00:10:00+01:00,H_BED,94.000000,100
2023-02-28T00:20:00+01:00,H_BED,94.100000,100
2023-02-28T00:30:00+01:00,H_BED,93.800000,100
2023-02-28T00:40:00+01:00,H_BED,93.700000,100
2023-02-28T00:50:00+01:00,H_BED,93.800000,100
2023-02-28T01:00:00+01:00,H_BED,94.200000,100
2023-02-28T01:10:00+01:00,H_BED,94.700000,100
2023-02-28T01:20:00+01:00,H_BED,95.100000,100
2023-02-28T01:30:00+01:00,H_BED,95.300000,100
2023-02-28T01:40:00+01:00,H_BED,95.400000,100
2023-02-28T01:50:00+01:00,H_BED,95.300000,100
2023-02-28T02:00:00+01:00,H_BED,95.200000,100
2023-02-28T02:10:00+01:00,H_BED,95.000000,100
2023-02-28T02:20:00+01:00,H_BED,95.000000,100
2023-02-28T02:30:00+01:00,H_BED,95.200000,100
2023-02-28T02:40:00+01:00,H_BED,95.300000,100
2023-02-28T02:50:00+01:00,H_BED,95.300000,100
2023-02-28T03:00:00+01:00,H_BED,95.000000,100
2023-02-28T03:10:00+01:00,H_BED,94.900000,100
2023-02-28T03:20:00+01:00,H_BED,94.900000,100
2023-02-28T03:30:00+01:00,H_BED,94.800000,100
2023-02-28T03:40:00+01:00,H_BED,94.600000,100
2023-02-28T03:50:00+01:00,H_BED,94.400000,100
2023-02-28T04:00:00+01:00,H_BED,94.100000,100
2023-02-28T04:10:00+01:00,H_BED,94.100000,100
2023-02-28T04:20:00+01:00,H_BED,94.300000,100
2023-02-28T04:30:00+01:00,H_BED,94.400000,100
2023-02-28T04:40:00+01:00,H_BED,94.200000,100
2023-02-28T04:50:00+01:00,H_BED,94.200000,100
2023-02-28T05:00:00+01:00,H_BED,94.500000,100
2023-02-28T05:10:00+01:00,H_BED,94.500000,100
2023-02-28T05:20:00+01:00,H_BED,94.700000,100
2023-02-28T05:30:00+01:00,H_BED,94.900000,100
2023-02-28T05:40:00+01:00,H_BED,94.900000,100
2023-02-28T05:50:00+01:00,H_BED,94.800000,100
2023-02-28T06:00:00+01:00,H_BED,94.700000,100
2023-02-28T06:10:00+01:00,H_BED,94.500000,100
2023-02-28T06:20:00+01:00,H_BED,94.600000,100
2023-02-28T06:30:00+01:00,H_BED,94.500000,100
2023-02-28T06:40:00+01:00,H_BED,94.700000,100
2023-02-28T06:50:00+01:00,H_BED,94.900000,100
2023-02-28T07:00:00+01:00,H_BED,95.000000,100
2023-02-28T07:10:00+01:00,H_BED,94.800000,100
2023-02-28T07:20:00+01:00,H_BED,94.700000,100
2023-02-28T07:30:00+01:00,H_BED,94.800000,100
2023-02-28T07:40:00+01:00,H_BED,94.800000,100
2023-02-28T07:50:00+01:00,H_BED,94.800000,100
2023-02-28T08:00:00+01:00,H_BED,94.900000,100
2023-02-28T08:10:00+01:00,H_BED,94.600000,100
2023-02-28T08:20:00+01:00,H_BED,94.200000,100
2023-02-28T08:30:00+01:00,H_BED,94.300000,100
2023-02-28T08:40:00+01:00,H_BED,94.300000,100
2023-02-28T08:50:00+01:00,H_BED,94.100000,100
2023-02-28T09:00:00+01:00,H_BED,93.200000,100
2023-02-28T09:10:00+01:00,H_BED,92.800000,100
2023-02-28T09:20:00+01:00,H_BED,92.500000,100
2023-02-28T09:30:00+01:00,H_BED,91.800000,100
2023-02-28T09:40:00+01:00,H_BED,89.700000,100
2023-02-28T09:50:00+01:00,H_BED,87.500000,100
2023-02-28T10:00:00+01:00,H_BED,88.700000,100
2023-02-28T10:10:00+01:00,H_BED,88.600000,100
2023-02-28T10:20:00+01:00,H_BED,87.900000,100
2023-02-28T10:30:00+01:00,H_BED,86.900000,100
2023-02-28T10:40:00+01:00,H_BED,85.700000,100
2023-02-28T10:50:00+01:00,H_BED,83.800000,100
2023-02-28T11:00:00+01:00,H_BED,81.800000,100
2023-02-28T11:10:00+01:00,H_BED,81.000000,100
2023-02-28T11:20:00+01:00,H_BED,78.330000,100
2023-02-28T11:30:00+01:00,H_BED,77.690000,100
2023-02-28T11:40:00+01:00,H_BED,76.600000,100
2023-02-28T11:50:00+01:00,H_BED,73.800000,100
2023-02-28T12:00:00+01:00,H_BED,73.020000,100
2023-02-28T12:10:00+01:00,H_BED,73.290000,100
2023-02-28T12:20:00+01:00,H_BED,74.140000,100
2023-02-28T12:30:00+01:00,H_BED,72.190000,100
2023-02-28T12:40:00+01:00,H_BED,72.050000,100
2023-02-28T12:50:00+01:00,H_BED,69.930000,100
2023-02-28T13:00:00+01:00,H_BED,70.480000,100
2023-02-28T13:10:00+01:00,H_BED,71.760000,100
2023-02-28T13:20:00+01:00,H_BED,71.380000,100
2023-02-28T13:30:00+01:00,H_BED,71.480000,100
2023-02-28T13:40:00+01:00,H_BED,71.540000,100
2023-02-28T13:50:00+01:00,H_BED,71.250000,100
2023-02-28T14:00:00+01:00,H_BED,70.650000,100
2023-02-28T14:10:00+01:00,H_BED,69.650000,100
2023-02-28T14:20:00+01:00,H_BED,68.780000,100
2023-02-28T14:30:00+01:00,H_BED,67.380000,100
2023-02-28T14:40:00+01:00,H_BED,66.890000,100
2023-02-28T14:50:00+01:00,H_BED,67.640000,100
2023-02-28T15:00:00+01:00,H_BED,67.310000,100
2023-02-28T15:10:00+01:00,H_BED,68.200000,100
2023-02-28T15:20:00+01:00,H_BED,67.430000,100
2023-02-28T15:30:00+01:00,H_BED,66.710000,100
2023-02-28T15:40:00+01:00,H_BED,65.230000,100
2023-02-28T15:50:00+01:00,H_BED,65.130000,100
2023-02-28T16:00:00+01:00,H_BED,64.430000,100
2023-02-28T16:10:00+01:00,H_BED,66.100000,100
2023-02-28T16:20:00+01:00,H_BED,66.740000,100
2023-02-28T16:30:00+01:00,H_BED,64.590000,100
2023-02-28T16:40:00+01:00,H_BED,64.670000,100
2023-02-28T16:50:00+01:00,H_BED,64.350000,100
2023-02-28T17:00:00+01:00,H_BED,65.730000,100
2023-02-28T17:10:00+01:00,H_BED,66.400000,100
2023-02-28T17:20:00+01:00,H_BED,66.270000,100
2023-02-28T17:30:00+01:00,H_BED,68.790000,100
2023-02-28T17:40:00+01:00,H_BED,71.000000,100
2023-02-28T17:50:00+01:00,H_BED,75.720000,100
2023-02-28T18:00:00+01:00,H_BED,80.300000,100
2023-02-28T18:10:00+01:00,H_BED,79.540000,100
2023-02-28T18:20:00+01:00,H_BED,78.790000,100
2023-02-28T18:30:00+01:00,H_BED,79.840000,100
2023-02-28T18:40:00+01:00,H_BED,78.320000,100
2023-02-28T18:50:00+01:00,H_BED,77.730000,100
2023-02-28T19:00:00+01:00,H_BED,78.680000,100
2023-02-28T19:10:00+01:00,H_BED,76.230000,100
2023-02-28T19:20:00+01:00,H_BED,75.450000,100
2023-02-28T19:30:00+01:00,H_BED,76.910000,100
2023-02-28T19:40:00+01:00,H_BED,76.550000,100
2023-02-28T19:50:00+01:00,H_BED,75.730000,100
2023-02-28T20:00:00+01:00,H_BED,77.520000,100
2023-02-28T20:10:00+01:00,H_BED,75.540000,100
2023-02-28T20:20:00+01:00,H_BED,76.420000,100
2023-02-28T20:30:00+01:00,H_BED,76.170000,100
2023-02-28T20:40:00+01:00,H_BED,77.910000,100
2023-02-28T20:50:00+01:00,H_BED,78.120000,100
2023-02-28T21:00:00+01:00,H_BED,78.030000,100
2023-02-28T21:10:00+01:00,H_BED,77.620000,100
2023-02-28T21:20:00+01:00,H_BED,77.590000,100
2023-02-28T21:30:00+01:00,H_BED,77.580000,100
2023-02-28T21:40:00+01:00,H_BED,76.900000,100
2023-02-28T21:50:00+01:00,H_BED,76.870000,100
2023-02-28T22:00:00+01:00,H_BED,76.690000,100
2023-02-28T22:10:00+01:00,H_BED,78.100000,100
2023-02-28T22:20:00+01:00,H_BED,77.880000,100
2023-02-28T22:30:00+01:00,H_BED,78.530000,100
2023-02-28T22:40:00+01:00,H_BED,77.930000,100
2023-02-28T22:50:00+01:00,H_BED,79.290000,100
2023-02-28T23:00:00+01:00,H_BED,79.510000,100
2023-02-28T23:10:00+01:00,H_BED,80.100000,100
2023-02-28T23:20:00+01:00,H_BED,78.590000,100
2023-02-28T23:30:00+01:00,H_BED,76.520000,100
2023-02-28T23:40:00+01:00,H_BED,76.100000,100
2023-02-28T23:50:00+01:00,H_BED,75.050000,100
2023-03-01T00:00:00+01:00,H_BED,75.860000,100
2023-03-01T00:10:00+01:00,H_BED,75.100000,100
2023-03-01T00:20:00+01:00,H_BED,76.250000,100
2023-03-01T00:30:00+01:00,H_BED,77.140000,100
2023-03-01T00:40:00+01:00,H_BED,76.770000,100
2023-03-01T00:50:00+01:00,H_BED,77.640000,100
2023-03-01T01:00:00+01:00,H_BED,76.610000,100
2023-03-01T01:10:00+01:00,H_BED,75.850000,100
2023-03-01T01:20:00+01:00,H_BED,75.510000,100
2023-03-01T01:30:00+01:00,H_BED,76.210000,100
2023-03-01T01:40:00+01:00,H_BED,76.360000,100
2023-03-01T01:50:00+01:00,H_BED,75.730000,100
2023-03-01T02:00:00+01:00,H_BED,76.410000,100
2023-03-01T02:10:00+01:00,H_BED,74.950000,100
2023-03-01T02:20:00+01:00,H_BED,73.790000,100
2023-03-01T02:30:00+01:00,H_BED,75.670000,100
2023-03-01T02:40:00+01:00,H_BED,75.800000,100
2023-03-01T02:50:00+01:00,H_BED,76.340000,100
2023-03-01T03:00:00+01:00,H_BED,75.440000,100
2023-03-01T03:10:00+01:00,H_BED,74.670000,100
2023-03-01T03:20:00+01:00,H_BED,74.040000,100
2023-03-01T03:30:00+01:00,H_BED,74.090000,100
2023-03-01T03:40:00+01:00,H_BED,73.650000,100
2023-03-01T03:50:00+01:00,H_BED,72.520000,100
2023-03-01T04:00:00+01:00,H_BED,72.950000,100
2023-03-01T04:10:00+01:00,H_BED,73.600000,100
2023-03-01T04:20:00+01:00,H_BED,73.110000,100
2023-03-01T04:30:00+01:00,H_BED,72.830000,100
2023-03-01T04:40:00+01:00,H_BED,72.720000,100
2023-03-01T04:50:00+01:00,H_BED,72.290000,100
2023-03-01T05:00:00+01:00,H_BED,71.900000,100
2023-03-01T05:10:00+01:00,H_BED,71.660000,100
2023-03-01T05:20:00+01:00,H_BED,71.920000,100
2023-03-01T05:30:00+01:00,H_BED,72.250000,100
2023-03-01T05:40:00+01:00,H_BED,71.460000,100
2023-03-01T05:50:00+01:00,H_BED,70.390000,100
2023-03-01T06:00:00+01:00,H_BED,70.700000,100
2023-03-01T06:10:00+01:00,H_BED,70.900000,100
2023-03-01T06:20:00+01:00,H_BED,70.720000,100
2023-03-01T06:30:00+01:00,H_BED,71.080000,100
2023-03-01T06:40:00+01:00,H_BED,71.170000,100
2023-03-01T06:50:00+01:00,H_BED,71.740000,100
2023-03-01T07:00:00+01:00,H_BED,71.210000,100
2023-03-01T07:10:00+01:00,H_BED,71.330000,100
2023-03-01T07:20:00+01:00,H_BED,71.060000,100
2023-03-01T07:30:00+01:00,H_BED,70.860000,100
2023-03-01T07:40:00+01:00,H_BED,70.410000,100
2023-03-01T07:50:00+01:00,H_BED,70.380000,100
2023-03-01T08:00:00+01:00,H_BED,69.920000,100
2023-03-01T08:10:00+01:00,H_BED,69.900000,100
2023-03-01T08:20:00+01:00,H_BED,68.980000,100
2023-03-01T08:30:00+01:00,H_BED,71.210000,100
2023-03-01T08:40:00+01:00,H_BED,70.500000,100
2023-03-01T08:50:00+01:00,H_BED,70.620000,100
2023-03-01T09:00:00+01:00,H_BED,69.880000,100
2023-03-01T09:10:00+01:00,H_BED,69.150000,100
2023-03-01T09:20:00+01:00,H_BED,68.630000,100
2023-03-01T09:30:00+01:00,H_BED,67.940000,100
2023-03-01T09:40:00+01:00,H_BED,68.170000,100
2023-03-01T09:50:00+01:00,H_BED,67.120000,100
2023-03-01T10:00:00+01:00,H_BED,66.020000,100
2023-03-01T10:10:00+01:00,H_BED,67.630000,100
2023-03-01T10:20:00+01:00,H_BED,69.610000,100
2023-03-01T10:30:00+01:00,H_BED,69.690000,100
2023-03-01T10:40:00+01:00,H_BED,69.980000,100
2023-03-01T10:50:00+01:00,H_BED,68.740000,100
2023-03-01T11:00:00+01:00,H_BED,63.710000,100
2023-03-01T11:10:00+01:00,H_BED,61.600000,100
2023-03-01T11:20:00+01:00,H_BED,55.530000,100
2023-03-01T11:30:00+01:00,H_BED,55.690000,100
2023-03-01T11:40:00+01:00,H_BED,55.090000,100
2023-03-01T11:50:00+01:00,H_BED,52.260000,100
2023-03-01T12:00:00+01:00,H_BED,50.240000,100
2023-03-01T12:10:00+01:00,H_BED,44.880000,100
2023-03-01T12:20:00+01:00,H_BED,41.700000,100
2023-03-01T12:30:00+01:00,H_BED,41.890000,100
2023-03-01T12:40:00+01:00,H_BED,40.880000,100
2023-03-01T12:50:00+01:00,H_BED,39.960000,100
2023-03-01T13:00:00+01:00,H_BED,38.880000,100
2023-03-01T13:10:00+01:00,H_BED,38.970000,100
2023-03-01T13:20:00+01:00,H_BED,39.290000,100
2023-03-01T13:30:00+01:00,H_BED,38.880000,100
2023-03-01T13:40:00+01:00,H_BED,37.770000,100
2023-03-01T13:50:00+01:00,H_BED,37.860000,100
2023-03-01T14:00:00+01:00,H_BED,38.310000,100
2023-03-01T14:10:00+01:00,H_BED,38.660000,100
2023-03-01T14:20:00+01:00,H_BED,40.220000,100
2023-03-01T14:30:00+01:00,H_BED,40.420000,100
2023-03-01T14:40:00+01:00,H_BED,40.260000,100
2023-03-01T14:50:00+01:00,H_BED,40.980000,100
2023-03-01T15:00:00+01:00,H_BED,41.150000,100
2023-03-01T15:10:00+01:00,H_BED,39.650000,100
2023-03-01T15:20:00+01:00,H_BED,41.300000,100
2023-03-01T15:30:00+01:00,H_BED,42.730000,100
2023-03-01T15:40:00+01:00,H_BED,43.160000,100
2023-03-01T15:50:00+01:00,H_BED,42.050000,100
2023-03-01T16:00:00+01:00,H_BED,44.300000,100
2023-03-01T16:10:00+01:00,H_BED,43.130000,100
2023-03-01T16:20:00+01:00,H_BED,42.500000,100
2023-03-01T16:30:00+01:00,H_BED,42.250000,100
2023-03-01T16:40:00+01:00,H_BED,42.990000,100
2023-03-01T16:50:00+01:00,H_BED,43.050000,100
2023-03-01T17:00:00+01:00,H_BED,44.640000,100
2023-03-01T17:10:00+01:00,H_BED,46.670000,100
2023-03-01T17:20:00+01:00,H_BED,50.950000,100
2023-03-01T17:30:00+01:00,H_BED,52.670000,100
2023-03-01T17:40:00+01:00,H_BED,53.820000,100
2023-03-01T17:50:00+01:00,H_BED,54.980000,100
2023-03-01T18:00:00+01:00,H_BED,55.900000,100
2023-03-01T18:10:00+01:00,H_BED,56.990000,100
2023-03-01T18:20:00+01:00,H_BED,58.000000,100
2023-03-01T18:30:00+01:00,H_BED,59.790000,100
2023-03-01T18:40:00+01:00,H_BED,62.010000,100
2023-03-01T18:50:00+01:00,H_BED,63.820000,100
2023-03-01T19:00:00+01:00,H_BED,66.690000,100
2023-03-01T19:10:00+01:00,H_BED,69.100000,100
2023-03-01T19:20:00+01:00,H_BED,71.270000,100
2023-03-01T19:30:00+01:00,H_BED,71.120000,100
2023-03-01T19:40:00+01:00,H_BED,74.850000,100
2023-03-01T19:50:00+01:00,H_BED,74.250000,100
2023-03-01T20:00:00+01:00,H_BED,75.290000,100
2023-03-01T20:10:00+01:00,H_BED,75.240000,100
2023-03-01T20:20:00+01:00,H_BED,76.260000,100
2023-03-01T20:30:00+01:00,H_BED,78.170000,100
2023-03-01T20:40:00+01:00,H_BED,78.330000,100
2023-03-01T20:50:00+01:00,H_BED,79.780000,100
2023-03-01T21:00:00+01:00,H_BED,80.100000,100
2023-03-01T21:10:00+01:00,H_BED,82.200000,100
2023-03-01T21:20:00+01:00,H_BED,80.400000,100
2023-03-01T21:30:00+01:00,H_BED,80.000000,100
2023-03-01T21:40:00+01:00,H_BED,80.100000,100
2023-03-01T21:50:00+01:00,H_BED,82.700000,100
2023-03-01T22:00:00+01:00,H_BED,83.200000,100
2023-03-01T22:10:00+01:00,H_BED,84.600000,100
2023-03-01T22:20:00+01:00,H_BED,85.800000,100
2023-03-01T22:30:00+01:00,H_BED,85.400000,100
2023-03-01T22:40:00+01:00,H_BED,86.100000,100
2023-03-01T22:50:00+01:00,H_BED,86.600000,100
2023-03-01T23:00:00+01:00,H_BED,87.400000,100
2023-03-01T23:10:00+01:00,H_BED,88.300000,100
2023-03-01T23:20:00+01:00,H_BED,88.600000,100
2023-03-01T23:30:00+01:00,H_BED,88.900000,100
2023-03-01T23:40:00+01:00,H_BED,89.100000,100
2023-03-01T23:50:00+01:00,H_BED,89.100000,100
2023-03-02T00:00:00+01:00,H_BED,89.100000,100
2023-03-02T00:10:00+01:00,H_BED,89.400000,100
2023-03-02T00:20:00+01:00,H_BED,89.900000,100
2023-03-02T00:30:00+01:00,H_BED,89.400000,100
2023-03-02T00:40:00+01:00,H_BED,89.600000,100
2023-03-02T00:50:00+01:00,H_BED,90.500000,100
2023-03-02T01:00:00+01:00,H_BED,91.000000,100
2023-03-02T01:10:00+01:00,H_BED,91.800000,100
2023-03-02T01:20:00+01:00,H_BED,91.800000,100
2023-03-02T01:30:00+01:00,H_BED,91.100000,100
2023-03-02T01:40:00+01:00,H_BED,91.700000,100
2023-03-02T01:50:00+01:00,H_BED,91.500000,100
2023-03-02T02:00:00+01:00,H_BED,92.100000,100
2023-03-02T02:10:00+01:00,H_BED,91.600000,100
2023-03-02T02:20:00+01:00,H_BED,91.400000,100
2023-03-02T02:30:00+01:00,H_BED,91.200000,100
2023-03-02T02:40:00+01:00,H_BED,90.600000,100
2023-03-02T02:50:00+01:00,H_BED,91.000000,100
2023-03-02T03:00:00+01:00,H_BED,91.000000,100
2023-03-02T03:10:00+01:00,H_BED,91.700000,100
2023-03-02T03:20:00+01:00,H_BED,92.000000,100
2023-03-02T03:30:00+01:00,H_BED,92.700000,100
2023-03-02T03:40:00+01:00,H_BED,93.000000,100
2023-03-02T03:50:00+01:00,H_BED,93.000000,100
2023-03-02T04:00:00+01:00,H_BED,93.000000,100
2023-03-02T04:10:00+01:00,H_BED,93.400000,100
2023-03-02T04:20:00+01:00,H_BED,93.600000,100
2023-03-02T04:30:00+01:00,H_BED,93.500000,100
2023-03-02T04:40:00+01:00,H_BED,93.700000,100
2023-03-02T04:50:00+01:00,H_BED,93.700000,100
2023-03-02T05:00:00+01:00,H_BED,93.400000,100
2023-03-02T05:10:00+01:00,H_BED,93.800000,100
2023-03-02T05:20:00+01:00,H_BED,93.600000,100
2023-03-02T05:30:00+01:00,H_BED,92.900000,100
2023-03-02T05:40:00+01:00,H_BED,93.200000,100
2023-03-02T05:50:00+01:00,H_BED,92.500000,100
2023-03-02T06:00:00+01:00,H_BED,92.900000,100
2023-03-02T06:10:00+01:00,H_BED,91.900000,100
2023-03-02T06:20:00+01:00,H_BED,90.800000,100
2023-03-02T06:30:00+01:00,H_BED,90.600000,100
2023-03-02T06:40:00+01:00,H_BED,91.200000,100
2023-03-02T06:50:00+01:00,H_BED,91.900000,100
2023-03-02T07:00:00+01:00,H_BED,93.100000,100
2023-03-02T07:10:00+01:00,H_BED,93.200000,100
