urn:ogc:def:parameter:x-istsos:1.0:time:iso8601,urn:ogc:def:procedure,urn:ogc:def:parameter:x-istsos:1.0:meteo:air:rainfall,urn:ogc:def:parameter:x-istsos:1.0:meteo:air:rainfall:qualityIndex
2023-05-09T22:02:55+01:00,P_BED,0.200000,100
2023-05-09T22:07:20+01:00,P_BED,0.200000,100
2023-05-09T22:20:45+01:00,P_BED,0.200000,100
2023-05-09T22:27:25+01:00,P_BED,0.200000,100
2023-05-09T22:34:55+01:00,P_BED,0.200000,100
2023-05-09T22:40:55+01:00,P_BED,0.200000,100
2023-05-09T22:46:50+01:00,P_BED,0.200000,100
2023-05-09T22:56:50+01:00,P_BED,0.200000,100
2023-05-09T23:05:30+01:00,P_BED,0.200000,100
2023-05-09T23:14:35+01:00,P_BED,0.200000,100
2023-05-10T00:24:50+01:00,P_BED,0.200000,100
2023-05-10T00:45:40+01:00,P_BED,0.200000,100
2023-05-10T01:04:50+01:00,P_BED,0.200000,100
2023-05-10T01:25:50+01:00,P_BED,0.200000,100
2023-05-10T01:44:30+01:00,P_BED,0.200000,100
2023-05-10T02:12:20+01:00,P_BED,0.200000,100
2023-05-10T02:27:55+01:00,P_BED,0.200000,100
2023-05-10T02:55:05+01:00,P_BED,0.200000,100
2023-05-10T03:26:40+01:00,P_BED,0.200000,100
2023-05-10T04:24:00+01:00,P_BED,0.200000,100
2023-05-10T07:03:35+01:00,P_BED,0.200000,100
2023-05-12T12:56:45+01:00,P_BED,0.200000,100
2023-05-12T13:03:25+01:00,P_BED,0.200000,100
2023-05-12T13:08:55+01:00,P_BED,0.200000,100
2023-05-12T13:22:35+01:00,P_BED,0.200000,100
2023-05-12T13:29:30+01:00,P_BED,0.200000,100
2023-05-12T13:34:50+01:00,P_BED,0.200000,100
2023-05-12T13:42:50+01:00,P_BED,0.200000,100
2023-05-12T13:45:55+01:00,P_BED,0.200000,100
2023-05-12T13:48:15+01:00,P_BED,0.200000,100
2023-05-12T13:50:05+01:00,P_BED,0.200000,100
2023-05-12T13:52:05+01:00,P_BED,0.200000,100
2023-05-12T13:54:10+01:00,P_BED,0.200000,100
2023-05-12T13:56:20+01:00,P_BED,0.200000,100
2023-05-12T13:58:40+01:00,P_BED,0.200000,100
2023-05-12T14:05:00+01:00,P_BED,0.200000,100
2023-05-12T14:49:30+01:00,P_BED,0.200000,100
2023-05-12T14:54:55+01:00,P_BED,0.200000,100
2023-05-12T14:58:30+01:00,P_BED,0.200000,100
2023-05-12T15:01:15+01:00,P_BED,0.200000,100
2023-05-12T15:03:35+01:00,P_BED,0.200000,100
2023-05-12T15:07:10+01:00,P_BED,0.200000,100
2023-05-12T15:10:10+01:00,P_BED,0.200000,100
2023-05-12T15:12:25+01:00,P_BED,0.200000,100
2023-05-12T15:14:30+01:00,P_BED,0.200000,100
2023-05-12T15:16:50+01:00,P_BED,0.200000,100
2023-05-12T15:19:20+01:00,P_BED,0.200000,100
2023-05-12T15:22:20+01:00,P_BED,0.200000,100
2023-05-12T15:25:45+01:00,P_BED,0.200000,100
2023-05-12T15:31:40+01:00,P_BED,0.200000,100
2023-05-12T15:40:25+01:00,P_BED,0.200000,100
2023-05-12T15:49:35+01:00,P_BED,0.200000,100
2023-05-12T17:17:30+01:00,P_BED,0.200000,100
2023-05-12T19:24:00+01:00,P_BED,0.200000,100
2023-05-12T19:30:05+01:00,P_BED,0.200000,100
2023-05-12T19:39:00+01:00,P_BED,0.200000,100
2023-05-12T19:45:00+01:00,P_BED,0.200000,100
2023-05-12T19:48:50+01:00,P_BED,0.200000,100
2023-05-12T19:52:55+01:00,P_BED,0.200000,100
2023-05-12T19:57:40+01:00,P_BED,0.200000,100
2023-05-12T20:05:10+01:00,P_BED,0.200000,100
2023-05-12T20:10:05+01:00,P_BED,0.200000,100
2023-05-12T20:14:50+01:00,P_BED,0.200000,100
2023-05-12T20:34:45+01:00,P_BED,0.200000,100
2023-05-12T23:13:10+01:00,P_BED,0.200000,100
2023-05-13T01:06:45+01:00,P_BED,0.200000,100
2023-05-13T01:15:55+01:00,P_BED,0.200000,100
2023-05-13T01:42:25+01:00,P_BED,0.200000,100
2023-05-13T01:57:15+01:00,P_BED,0.200000,100
2023-05-13T03:39:00+01:00,P_BED,0.200000,100
2023-05-13T05:41:40+01:00,P_BED,0.200000,100
2023-05-13T05:54:30+01:00,P_BED,0.200000,100
2023-05-13T05:59:40+01:00,P_BED,0.200000,100
2023-05-13T06:04:30+01:00,P_BED,0.200000,100
2023-05-13T06:10:35+01:00,P_BED,0.200000,100
2023-05-13T06:25:05+01:00,P_BED,0.200000,100
2023-05-13T07:23:40+01:00,P_BED,0.200000,100
2023-05-13T07:39:45+01:00,P_BED,0.200000,100
2023-05-13T07:51:55+01:00,P_BED,0.200000,100
2023-05-13T08:04:55+01:00,P_BED,0.200000,100
2023-05-13T08:36:55+01:00,P_BED,0.200000,100
2023-05-13T11:02:25+01:00,P_BED,0.200000,100
2023-05-13T12:47:05+01:00,P_BED,0.200000,100
2023-05-13T17:59:20+01:00,P_BED,0.200000,100
2023-05-13T18:04:15+01:00,P_BED,0.200000,100
2023-05-13T18:08:25+01:00,P_BED,0.200000,100
2023-05-13T18:14:40+01:00,P_BED,0.200000,100
2023-05-13T18:26:15+01:00,P_BED,0.200000,100
2023-05-13T19:05:35+01:00,P_BED,0.200000,100
2023-05-13T20:14:15+01:00,P_BED,0.200000,100
2023-05-13T22:14:30+01:00,P_BED,0.200000,100
2023-05-13T22:36:35+01:00,P_BED,0.200000,100
2023-05-13T22:44:05+01:00,P_BED,0.200000,100
2023-05-13T23:48:05+01:00,P_BED,0.200000,100
2023-05-13T23:58:20+01:00,P_BED,0.200000,100
2023-05-14T00:16:25+01:00,P_BED,0.200000,100
2023-05-14T01:17:45+01:00,P_BED,0.200000,100
2023-05-18T17:12:50+01:00,P_BED,0.200000,100
2023-05-18T17:27:00+01:00,P_BED,0.200000,100
2023-05-18T18:47:50+01:00,P_BED,0.200000,100
2023-05-18T18:51:10+01:00,P_BED,0.200000,100
2023-05-18T18:53:45+01:00,P_BED,0.200000,100
2023-05-18T18:55:30+01:00,P_BED,0.200000,100
2023-05-18T18:57:30+01:00,P_BED,0.200000,100
2023-05-18T19:00:45+01:00,P_BED,0.200000,100
2023-05-18T19:04:25+01:00,P_BED,0.200000,100
2023-05-18T19:07:25+01:00,P_BED,0.200000,100
2023-05-18T19:11:05+01:00,P_BED,0.200000,100
2023-05-18T19:15:40+01:00,P_BED,0.200000,100
2023-05-18T19:28:40+01:00,P_BED,0.200000,100
2023-05-18T20:32:40+01:00,P_BED,0.200000,100
2023-05-18T20:48:40+01:00,P_BED,0.200000,100
2023-05-18T21:48:15+01:00,P_BED,0.200000,100
2023-05-18T21:58:05+01:00,P_BED,0.200000,100
2023-05-18T22:08:55+01:00,P_BED,0.200000,100
2023-05-18T22:14:15+01:00,P_BED,0.200000,100
2023-05-18T22:38:35+01:00,P_BED,0.200000,100
2023-05-18T23:17:05+01:00,P_BED,0.200000,100
2023-05-18T23:21:50+01:00,P_BED,0.200000,100
2023-05-18T23:24:15+01:00,P_BED,0.200000,100
2023-05-18T23:26:35+01:00,P_BED,0.200000,100
2023-05-18T23:52:40+01:00,P_BED,0.200000,100
2023-05-19T00:25:00+01:00,P_BED,0.200000,100
2023-05-19T00:32:15+01:00,P_BED,0.200000,100
2023-05-19T00:38:40+01:00,P_BED,0.200000,100
2023-05-19T00:47:00+01:00,P_BED,0.200000,100
2023-05-19T00:56:35+01:00,P_BED,0.200000,100
2023-05-19T01:12:10+01:00,P_BED,0.200000,100
2023-05-19T01:32:30+01:00,P_BED,0.200000,100
2023-05-19T01:41:35+01:00,P_BED,0.200000,100
2023-05-19T01:51:25+01:00,P_BED,0.200000,100
2023-05-19T02:06:50+01:00,P_BED,0.200000,100
2023-05-19T02:22:00+01:00,P_BED,0.200000,100
2023-05-19T02:52:50+01:00,P_BED,0.200000,100
2023-05-19T03:19:45+01:00,P_BED,0.200000,100
2023-05-19T03:45:30+01:00,P_BED,0.200000,100
2023-05-19T04:19:50+01:00,P_BED,0.200000,100
2023-05-19T05:22:10+01:00,P_BED,0.200000,100
2023-05-19T05:40:55+01:00,P_BED,0.200000,100
2023-05-19T06:24:20+01:00,P_BED,0.200000,100
2023-05-19T06:51:55+01:00,P_BED,0.200000,100
2023-05-19T07:28:45+01:00,P_BED,0.200000,100
2023-05-19T07:53:50+01:00,P_BED,0.200000,100
2023-05-19T12:24:25+01:00,P_BED,0.200000,100
2023-05-19T12:32:25+01:00,P_BED,0.200000,100
2023-05-19T15:45:35+01:00,P_BED,0.200000,100
2023-05-19T16:26:00+01:00,P_BED,0.200000,100
2023-05-19T16:37:20+01:00,P_BED,0.200000,100
2023-05-19T16:45:15+01:00,P_BED,0.200000,100
2023-05-19T16:53:05+01:00,P_BED,0.200000,100
2023-05-19T17:06:55+01:00,P_BED,0.200000,100
2023-05-19T17:26:20+01:00,P_BED,0.200000,100
2023-05-19T17:31:25+01:00,P_BED,0.200000,100
2023-05-19T17:36:25+01:00,P_BED,0.200000,100
2023-05-19T17:38:45+01:00,P_BED,0.200000,100
2023-05-19T17:41:20+01:00,P_BED,0.200000,100
2023-05-19T17:44:45+01:00,P_BED,0.200000,100
2023-05-19T17:50:15+01:00,P_BED,0.200000,100
2023-05-19T17:55:15+01:00,P_BED,0.200000,100
2023-05-19T18:04:55+01:00,P_BED,0.200000,100
2023-05-19T18:17:20+01:00,P_BED,0.200000,100
2023-05-19T18:31:30+01:00,P_BED,0.200000,100
2023-05-19T18:43:35+01:00,P_BED,0.200000,100
2023-05-19T18:57:10+01:00,P_BED,0.200000,100
2023-05-19T19:03:00+01:00,P_BED,0.200000,100
2023-05-19T19:08:50+01:00,P_BED,0.200000,100
2023-05-19T19:12:40+01:00,P_BED,0.200000,100
2023-05-19T19:16:40+01:00,P_BED,0.200000,100
2023-05-19T19:19:20+01:00,P_BED,0.200000,100
2023-05-19T19:22:10+01:00,P_BED,0.200000,100
2023-05-19T19:24:40+01:00,P_BED,0.200000,100
2023-05-19T19:28:30+01:00,P_BED,0.200000,100
2023-05-19T19:40:30+01:00,P_BED,0.200000,100
2023-05-19T19:46:35+01:00,P_BED,0.200000,100
2023-05-19T19:54:50+01:00,P_BED,0.200000,100
2023-05-19T20:04:55+01:00,P_BED,0.200000,100
2023-05-19T20:12:05+01:00,P_BED,0.200000,100
2023-05-19T20:20:40+01:00,P_BED,0.200000,100
2023-05-19T20:26:30+01:00,P_BED,0.200000,100
2023-05-19T20:34:20+01:00,P_BED,0.200000,100
2023-05-19T20:45:35+01:00,P_BED,0.200000,100
2023-05-19T20:58:05+01:00,P_BED,0.200000,100
2023-05-19T21:15:35+01:00,P_BED,0.200000,100
2023-05-19T21:33:10+01:00,P_BED,0.200000,100
2023-05-19T21:50:25+01:00,P_BED,0.200000,100
2023-05-19T22:05:35+01:00,P_BED,0.200000,100
2023-05-19T22:53:50+01:00,P_BED,0.200000,100
2023-05-20T00:43:45+01:00,P_BED,0.200000,100
2023-05-20T00:55:10+01:00,P_BED,0.200000,100
2023-05-20T01:07:25+01:00,P_BED,0.200000,100
2023-05-20T01:36:40+01:00,P_BED,0.200000,100
2023-05-20T02:09:20+01:00,P_BED,0.200000,100
2023-05-20T02:45:20+01:00,P_BED,0.200000,100
2023-05-20T02:58:25+01:00,P_BED,0.200000,100
2023-05-20T04:15:25+01:00,P_BED,0.200000,100
2023-05-20T07:07:05+01:00,P_BED,0.200000,100
2023-05-20T07:18:10+01:00,P_BED,0.200000,100
2023-05-20T07:26:15+01:00,P_BED,0.200000,100
2023-05-20T12:31:05+01:00,P_BED,0.200000,100
2023-05-20T13:26:05+01:00,P_BED,0.200000,100
2023-05-20T13:46:00+01:00,P_BED,0.200000,100
2023-05-20T14:04:25+01:00,P_BED,0.200000,100
2023-05-20T14:22:00+01:00,P_BED,0.200000,100
2023-05-20T14:31:50+01:00,P_BED,0.200000,100
2023-05-20T14:45:45+01:00,P_BED,0.200000,100
2023-05-20T14:55:25+01:00,P_BED,0.200000,100
2023-05-20T15:12:55+01:00,P_BED,0.200000,100
2023-05-20T15:29:10+01:00,P_BED,0.200000,100
2023-05-20T15:47:10+01:00,P_BED,0.200000,100
2023-05-20T16:08:25+01:00,P_BED,0.200000,100
2023-05-20T16:24:50+01:00,P_BED,0.200000,100
2023-05-20T16:41:10+01:00,P_BED,0.200000,100
2023-05-20T17:05:30+01:00,P_BED,0.200000,100
2023-05-20T17:26:45+01:00,P_BED,0.200000,100
2023-05-20T17:55:25+01:00,P_BED,0.200000,100
2023-05-20T18:29:25+01:00,P_BED,0.200000,100
2023-05-20T18:41:30+01:00,P_BED,0.200000,100
2023-05-20T19:09:55+01:00,P_BED,0.200000,100
2023-05-20T19:49:50+01:00,P_BED,0.200000,100
2023-05-20T21:05:50+01:00,P_BED,0.200000,100
2023-05-20T21:44:15+01:00,P_BED,0.200000,100
2023-05-21T01:57:30+01:00,P_BED,0.200000,100
2023-05-21T05:03:45+01:00,P_BED,0.200000,100
2023-05-21T07:49:35+01:00,P_BED,0.200000,100
2023-05-21T09:32:20+01:00,P_BED,0.200000,100
2023-05-24T14:52:10+01:00,P_BED,0.200000,100
2023-05-24T14:57:40+01:00,P_BED,0.200000,100
2023-05-24T15:01:50+01:00,P_BED,0.200000,100
2023-05-24T15:06:20+01:00,P_BED,0.200000,100
2023-05-24T15:08:45+01:00,P_BED,0.200000,100
2023-05-24T15:10:15+01:00,P_BED,0.200000,100
2023-05-24T15:11:35+01:00,P_BED,0.200000,100
2023-05-24T15:12:45+01:00,P_BED,0.200000,100
2023-05-24T15:13:35+01:00,P_BED,0.200000,100
2023-05-24T15:14:40+01:00,P_BED,0.200000,100
2023-05-24T15:15:30+01:00,P_BED,0.200000,100
2023-05-24T15:16:30+01:00,P_BED,0.200000,100
2023-05-24T15:17:00+01:00,P_BED,0.200000,100
2023-05-24T15:17:35+01:00,P_BED,0.200000,100
2023-05-24T15:18:05+01:00,P_BED,0.200000,100
2023-05-24T15:18:50+01:00,P_BED,0.200000,100
2023-05-24T15:19:50+01:00,P_BED,0.200000,100
2023-05-24T15:21:15+01:00,P_BED,0.200000,100
2023-05-24T15:22:35+01:00,P_BED,0.200000,100
2023-05-24T15:23:45+01:00,P_BED,0.200000,100
2023-05-24T15:24:55+01:00,P_BED,0.200000,100
2023-05-24T15:26:05+01:00,P_BED,0.200000,100
2023-05-24T15:27:35+01:00,P_BED,0.200000,100
2023-05-24T15:29:20+01:00,P_BED,0.200000,100
2023-05-24T15:31:30+01:00,P_BED,0.200000,100
2023-05-24T15:34:50+01:00,P_BED,0.200000,100
2023-05-24T15:37:35+01:00,P_BED,0.200000,100
2023-05-24T15:41:30+01:00,P_BED,0.200000,100
2023-05-24T22:00:25+01:00,P_BED,0.200000,100
2023-05-24T22:23:00+01:00,P_BED,0.200000,100
2023-05-24T23:29:05+01:00,P_BED,0.200000,100
2023-05-24T23:53:20+01:00,P_BED,0.200000,100
2023-05-25T00:04:05+01:00,P_BED,0.200000,100
2023-05-25T00:26:35+01:00,P_BED,0.200000,100
2023-05-25T00:37:10+01:00,P_BED,0.200000,100
2023-05-25T00:46:00+01:00,P_BED,0.200000,100
2023-05-25T00:57:25+01:00,P_BED,0.200000,100
2023-05-25T01:09:40+01:00,P_BED,0.200000,100
2023-05-25T01:26:05+01:00,P_BED,0.200000,100
2023-05-25T01:37:00+01:00,P_BED,0.200000,100
2023-05-25T01:41:20+01:00,P_BED,0.200000,100
2023-05-25T01:46:20+01:00,P_BED,0.200000,100
2023-05-25T01:49:55+01:00,P_BED,0.200000,100
2023-05-25T01:53:30+01:00,P_BED,0.200000,100
2023-05-25T01:56:35+01:00,P_BED,0.200000,100
2023-05-25T01:59:40+01:00,P_BED,0.200000,100
2023-05-25T02:04:40+01:00,P_BED,0.200000,100
2023-05-25T02:10:15+01:00,P_BED,0.200000,100
2023-05-25T02:12:45+01:00,P_BED,0.200000,100
2023-05-25T02:14:20+01:00,P_BED,0.200000,100
2023-05-25T02:17:40+01:00,P_BED,0.200000,100
2023-05-25T02:20:45+01:00,P_BED,0.200000,100
2023-05-25T02:23:30+01:00,P_BED,0.200000,100
2023-05-25T02:27:05+01:00,P_BED,0.200000,100
2023-05-25T02:32:45+01:00,P_BED,0.200000,100
2023-05-25T02:37:10+01:00,P_BED,0.200000,100
2023-05-25T02:42:00+01:00,P_BED,0.200000,100
2023-05-25T02:47:20+01:00,P_BED,0.200000,100
2023-05-25T02:50:10+01:00,P_BED,0.200000,100
2023-05-25T02:52:40+01:00,P_BED,0.200000,100
2023-05-25T02:55:05+01:00,P_BED,0.200000,100
2023-05-25T02:58:40+01:00,P_BED,0.200000,100
2023-05-25T03:01:30+01:00,P_BED,0.200000,100
2023-05-25T03:04:00+01:00,P_BED,0.200000,100
2023-05-25T03:08:40+01:00,P_BED,0.200000,100
2023-05-25T03:12:40+01:00,P_BED,0.200000,100
2023-05-25T03:17:30+01:00,P_BED,0.200000,100
2023-05-25T03:22:00+01:00,P_BED,0.200000,100
2023-05-25T03:25:40+01:00,P_BED,0.200000,100
2023-05-25T03:31:15+01:00,P_BED,0.200000,100
2023-05-25T03:37:00+01:00,P_BED,0.200000,100
2023-05-25T03:43:30+01:00,P_BED,0.200000,100
2023-05-25T03:47:20+01:00,P_BED,0.200000,100
2023-05-25T03:51:50+01:00,P_BED,0.200000,100
2023-05-25T03:57:20+01:00,P_BED,0.200000,100
2023-05-25T04:03:45+01:00,P_BED,0.200000,100
2023-05-25T04:08:45+01:00,P_BED,0.200000,100
2023-05-25T04:14:50+01:00,P_BED,0.200000,100
2023-05-25T04:22:40+01:00,P_BED,0.200000,100
2023-05-25T04:38:50+01:00,P_BED,0.200000,100
2023-05-25T04:46:25+01:00,P_BED,0.200000,100
2023-05-25T04:58:30+01:00,P_BED,0.200000,100
2023-05-25T05:10:40+01:00,P_BED,0.200000,100
2023-05-25T05:27:35+01:00,P_BED,0.200000,100
2023-05-25T05:38:40+01:00,P_BED,0.200000,100
2023-05-25T05:54:20+01:00,P_BED,0.200000,100
2023-05-25T06:00:15+01:00,P_BED,0.200000,100
2023-05-25T06:05:00+01:00,P_BED,0.200000,100
2023-05-25T06:13:45+01:00,P_BED,0.200000,100
2023-05-25T06:15:55+01:00,P_BED,0.200000,100
2023-05-25T06:18:05+01:00,P_BED,0.200000,100
2023-05-25T06:21:35+01:00,P_BED,0.200000,100
2023-05-25T06:24:35+01:00,P_BED,0.200000,100
2023-05-25T06:41:35+01:00,P_BED,0.200000,100
2023-05-25T06:46:15+01:00,P_BED,0.200000,100
2023-05-25T06:49:00+01:00,P_BED,0.200000,100
2023-05-25T06:50:55+01:00,P_BED,0.200000,100
2023-05-25T06:53:25+01:00,P_BED,0.200000,100
2023-05-25T07:04:30+01:00,P_BED,0.200000,100
2023-05-25T07:10:40+01:00,P_BED,0.200000,100
2023-05-25T07:15:10+01:00,P_BED,0.200000,100
2023-05-25T07:21:50+01:00,P_BED,0.200000,100
2023-05-25T07:27:45+01:00,P_BED,0.200000,100
2023-05-25T07:36:10+01:00,P_BED,0.200000,100
2023-05-25T07:43:20+01:00,P_BED,0.200000,100
2023-05-25T07:46:05+01:00,P_BED,0.200000,100
2023-05-25T07:49:30+01:00,P_BED,0.200000,100
2023-05-25T07:55:20+01:00,P_BED,0.200000,100
2023-05-25T07:59:20+01:00,P_BED,0.200000,100
2023-05-25T08:05:10+01:00,P_BED,0.200000,100
2023-05-25T08:12:20+01:00,P_BED,0.200000,100
2023-05-25T08:17:30+01:00,P_BED,0.200000,100
2023-05-25T08:20:55+01:00,P_BED,0.200000,100
2023-05-25T08:23:50+01:00,P_BED,0.200000,100
2023-05-25T08:26:35+01:00,P_BED,0.200000,100
2023-05-25T08:30:10+01:00,P_BED,0.200000,100
2023-05-25T08:32:55+01:00,P_BED,0.200000,100
2023-05-25T08:36:05+01:00,P_BED,0.200000,100
2023-05-25T08:38:40+01:00,P_BED,0.200000,100
2023-05-25T08:43:40+01:00,P_BED,0.200000,100
2023-05-25T08:58:45+01:00,P_BED,0.200000,100
2023-05-25T09:03:05+01:00,P_BED,0.200000,100
2023-05-25T09:06:45+01:00,P_BED,0.200000,100
2023-05-25T09:15:40+01:00,P_BED,0.200000,100
2023-05-25T09:45:15+01:00,P_BED,0.200000,100
2023-05-25T09:53:15+01:00,P_BED,0.200000,100
2023-05-25T10:02:20+01:00,P_BED,0.200000,100
2023-05-25T11:01:55+01:00,P_BED,0.200000,100
2023-05-28T22:09:35+01:00,P_BED,0.200000,100
2023-05-28T22:14:50+01:00,P_BED,0.200000,100
2023-05-28T22:32:15+01:00,P_BED,0.200000,100
2023-05-30T19:03:55+01:00,P_BED,0.200000,100
2023-05-30T19:05:45+01:00,P_BED,0.200000,100
2023-05-31T06:13:25+01:00,P_BED,0.200000,100
2023-05-31T10:04:05+01:00,P_BED,0.200000,100
2023-05-31T10:05:45+01:00,P_BED,0.200000,100
2023-05-31T10:07:05+01:00,P_BED,0.200000,100
2023-05-31T10:08:35+01:00,P_BED,0.200000,100
2023-05-31T10:10:45+01:00,P_BED,0.200000,100
2023-05-31T10:13:25+01:00,P_BED,0.200000,100
2023-05-31T10:16:35+01:00,P_BED,0.200000,100
2023-05-31T10:18:25+01:00,P_BED,0.200000,100
2023-05-31T10:20:05+01:00,P_BED,0.200000,100
2023-05-31T10:23:20+01:00,P_BED,0.200000,100
2023-05-31T10:26:00+01:00,P_BED,0.200000,100
2023-05-31T10:28:20+01:00,P_BED,0.200000,100
2023-05-31T10:31:30+01:00,P_BED,0.200000,100
2023-05-31T10:37:15+01:00,P_BED,0.200000,100
2023-05-31T10:41:25+01:00,P_BED,0.200000,100
2023-05-31T10:44:25+01:00,P_BED,0.200000,100
2023-05-31T10:48:35+01:00,P_BED,0.200000,100
2023-05-31T10:53:05+01:00,P_BED,0.200000,100
2023-05-31T11:00:30+01:00,P_BED,0.200000,100
2023-06-03T17:15:55+01:00,P_BED,0.200000,100
2023-06-03T17:51:45+01:00,P_BED,0.200000,100
2023-06-03T18:22:05+01:00,P_BED,0.200000,100
2023-06-03T18:31:10+01:00,P_BED,0.200000,100
2023-06-03T18:38:05+01:00,P_BED,0.200000,100
2023-06-03T18:44:05+01:00,P_BED,0.200000,100
2023-06-03T18:49:00+01:00,P_BED,0.200000,100
2023-06-03T19:10:50+01:00,P_BED,0.200000,100
2023-06-07T17:53:55+01:00,P_BED,0.200000,100
2023-06-07T17:54:40+01:00,P_BED,0.200000,100
2023-06-07T17:54:55+01:00,P_BED,0.200000,100
2023-06-07T17:55:25+01:00,P_BED,0.200000,100
2023-06-07T17:55:50+01:00,P_BED,0.200000,100
2023-06-07T17:56:00+01:00,P_BED,0.200000,100
2023-06-07T17:56:10+01:00,P_BED,0.200000,100
2023-06-07T17:56:25+01:00,P_BED,0.200000,100
2023-06-07T17:56:45+01:00,P_BED,0.200000,100
2023-06-07T17:56:55+01:00,P_BED,0.200000,100
2023-06-07T17:57:10+01:00,P_BED,0.200000,100
2023-06-07T17:57:15+01:00,P_BED,0.200000,100
2023-06-07T17:57:25+01:00,P_BED,0.200000,100
2023-06-07T17:57:35+01:00,P_BED,0.200000,100
2023-06-07T17:57:40+01:00,P_BED,0.200000,100
2023-06-07T17:57:50+01:00,P_BED,0.200000,100
2023-06-07T17:57:55+01:00,P_BED,0.200000,100
2023-06-07T17:58:00+01:00,P_BED,0.200000,100
2023-06-07T17:58:10+01:00,P_BED,0.200000,100
2023-06-07T17:58:20+01:00,P_BED,0.200000,100
2023-06-07T17:58:30+01:00,P_BED,0.200000,100
2023-06-07T17:58:40+01:00,P_BED,0.200000,100
2023-06-07T17:58:50+01:00,P_BED,0.200000,100
2023-06-07T17:59:00+01:00,P_BED,0.200000,100
2023-06-07T17:59:10+01:00,P_BED,0.200000,100
2023-06-07T17:59:20+01:00,P_BED,0.200000,100
2023-06-07T17:59:30+01:00,P_BED,0.200000,100
2023-06-07T17:59:40+01:00,P_BED,0.200000,100
2023-06-07T17:59:50+01:00,P_BED,0.200000,100
2023-06-07T18:00:00+01:00,P_BED,0.200000,100
2023-06-07T18:00:10+01:00,P_BED,0.200000,100
2023-06-07T18:00:20+01:00,P_BED,0.200000,100
2023-06-07T18:00:30+01:00,P_BED,0.200000,100
2023-06-07T18:00:35+01:00,P_BED,0.200000,100
2023-06-07T18:00:50+01:00,P_BED,0.200000,100
2023-06-07T18:01:05+01:00,P_BED,0.200000,100
2023-06-07T18:01:15+01:00,P_BED,0.200000,100
2023-06-07T18:01:25+01:00,P_BED,0.200000,100
2023-06-07T18:01:40+01:00,P_BED,0.200000,100
2023-06-07T18:01:50+01:00,P_BED,0.200000,100
2023-06-07T18:02:05+01:00,P_BED,0.200000,100
2023-06-07T18:02:20+01:00,P_BED,0.200000,100
2023-06-07T18:02:30+01:00,P_BED,0.200000,100
2023-06-07T18:02:40+01:00,P_BED,0.200000,100
2023-06-07T18:02:55+01:00,P_BED,0.200000,100
2023-06-07T18:03:05+01:00,P_BED,0.200000,100
2023-06-07T18:03:20+01:00,P_BED,0.200000,100
2023-06-07T18:03:35+01:00,P_BED,0.200000,100
2023-06-07T18:03:45+01:00,P_BED,0.200000,100
2023-06-07T18:03:55+01:00,P_BED,0.200000,100
2023-06-07T18:04:15+01:00,P_BED,0.200000,100
2023-06-07T18:04:30+01:00,P_BED,0.200000,100
2023-06-07T18:04:55+01:00,P_BED,0.200000,100
2023-06-07T18:05:05+01:00,P_BED,0.200000,100
2023-06-07T18:05:15+01:00,P_BED,0.200000,100
2023-06-07T18:05:25+01:00,P_BED,0.200000,100
2023-06-07T18:05:40+01:00,P_BED,0.200000,100
2023-06-07T18:05:55+01:00,P_BED,0.200000,100
2023-06-07T18:06:15+01:00,P_BED,0.200000,100
2023-06-07T18:06:30+01:00,P_BED,0.200000,100
2023-06-07T18:06:45+01:00,P_BED,0.200000,100
2023-06-07T18:06:55+01:00,P_BED,0.200000,100
2023-06-07T18:07:10+01:00,P_BED,0.200000,100
2023-06-07T18:07:25+01:00,P_BED,0.200000,100
2023-06-07T18:07:45+01:00,P_BED,0.200000,100
2023-06-07T18:08:00+01:00,P_BED,0.200000,100
2023-06-07T18:08:15+01:00,P_BED,0.200000,100
2023-06-07T18:08:30+01:00,P_BED,0.200000,100
2023-06-07T18:08:45+01:00,P_BED,0.200000,100
2023-06-07T18:09:00+01:00,P_BED,0.200000,100
2023-06-07T18:09:20+01:00,P_BED,0.200000,100
2023-06-07T18:09:35+01:00,P_BED,0.200000,100
2023-06-07T18:09:50+01:00,P_BED,0.200000,100
2023-06-07T18:10:15+01:00,P_BED,0.200000,100
2023-06-07T18:10:40+01:00,P_BED,0.200000,100
2023-06-07T18:11:05+01:00,P_BED,0.200000,100
2023-06-07T18:11:40+01:00,P_BED,0.200000,100
2023-06-07T18:12:05+01:00,P_BED,0.200000,100
2023-06-07T18:12:40+01:00,P_BED,0.200000,100
2023-06-07T18:13:00+01:00,P_BED,0.200000,100
2023-06-07T18:13:30+01:00,P_BED,0.200000,100
2023-06-07T18:13:55+01:00,P_BED,0.200000,100
2023-06-07T18:14:20+01:00,P_BED,0.200000,100
2023-06-07T18:14:45+01:00,P_BED,0.200000,100
2023-06-07T18:15:10+01:00,P_BED,0.200000,100
2023-06-07T18:15:30+01:00,P_BED,0.200000,100
2023-06-07T18:15:55+01:00,P_BED,0.200000,100
2023-06-07T18:16:25+01:00,P_BED,0.200000,100
2023-06-07T18:16:50+01:00,P_BED,0.200000,100
2023-06-07T18:17:25+01:00,P_BED,0.200000,100
2023-06-07T18:17:55+01:00,P_BED,0.200000,100
2023-06-07T18:18:25+01:00,P_BED,0.200000,100
